date,category,name,change,percentage
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,Other,-0.0073,0.0156
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,SiS Mirage 3 Graphics,-0.0025,0.0224
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,VIA Chrome9 HC IGP,0.0003,0.0219
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChrome Pro IGP,0.0033,0.0317
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChromeII Graphics,-0.0014,0.0108
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon 9600/9650/9700,0.0008,0.0173
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X300,0.0015,0.0119
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X600,0.0003,0.0117
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9500/9700,-0.0006,0.0128
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9550,-0.0069,0.08
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9600,0.003,0.1503
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9800,-0.0073,0.032
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X300,-0.0018,0.0674
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X550,0.0021,0.0416
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X600,0.0009,0.0504
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon Xpress 1250,0.0012,0.0124
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82915G Express,0.0015,0.0361
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82945G Express,0.0,0.1104
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,Intel G33/G31 Express,0.0139,0.0931
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 82915GM/GMS,-0.0023,0.0295
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945 Express,-0.0002,0.0566
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945GM Express,-0.0009,0.0892
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,Other,0.0093,0.0249
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,SiS Mirage 3 Graphics,-0.0018,0.0206
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,VIA Chrome9 HC IGP,-0.0001,0.0218
2009-11-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChrome Pro IGP,-0.0015,0.0302
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon 9600/9650/9700,0.0012,0.0185
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X600,0.0003,0.012
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9500/9700,-0.0004,0.0124
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9550,0.0247,0.1047
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9600,0.0176,0.1679
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9800,0.0011,0.0331
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X300,0.0104,0.0778
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X550,0.0013,0.0429
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X600,0.0023,0.0527
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon Xpress 1250,-0.0011,0.0113
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82915G Express,-0.0059,0.0302
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82945G Express,-0.0003,0.1101
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,Intel G33/G31 Express,-0.0117,0.0814
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 82915GM/GMS,-0.0059,0.0236
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945 Express,-0.0202,0.0364
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945GM Express,-0.0089,0.0803
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,Other,-0.0009,0.024
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,SiS Mirage 3 Graphics,-0.001,0.0196
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,VIA Chrome9 HC IGP,-0.0025,0.0193
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChrome Pro IGP,-0.0008,0.0294
2009-12-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChromeII Graphics,0.0124,0.0124
2010-01-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon 9600/9650/9700,-0.0021,0.0154
2010-01-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X600,0.0011,0.0122
2010-01-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9500/9700,-0.0018,0.01
2010-01-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9550,0.0034,0.0792
2010-01-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9600,0.0025,0.1431
2010-01-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9800,-0.0007,0.0289
2010-01-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X300,-0.0012,0.0637
2010-01-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X550,-0.0017,0.0376
2010-01-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X600,0.0026,0.0473
2010-01-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82915G Express,0.0,0.0325
2010-01-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82945G Express,-0.0058,0.1059
